type,name,pruned_on,sparsity,module,activation_diff
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.17.mlp.down_proj,4.8264
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.18.input_layernorm,30.2605
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.18.self_attn.q_proj,32.7318
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.18.self_attn.k_proj,39.8098
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.18.self_attn.v_proj,12.5223
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.18.self_attn.o_proj,2.2045
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.18.post_attention_layernorm,21.7944
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.18.mlp.gate_proj,38.8916
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.18.mlp.up_proj,29.8471
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.18.mlp.down_proj,4.9048
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.19.input_layernorm,30.1962
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.19.self_attn.q_proj,31.3183
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.19.self_attn.k_proj,32.4854
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.19.self_attn.v_proj,12.7233
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.19.self_attn.o_proj,1.1847
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.19.post_attention_layernorm,21.7780
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.19.mlp.gate_proj,39.9564
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.19.mlp.up_proj,29.8943
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.19.mlp.down_proj,4.1704
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.20.input_layernorm,30.2152
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.20.self_attn.q_proj,30.8855
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.20.self_attn.k_proj,36.8004
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.20.self_attn.v_proj,12.4246
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.20.self_attn.o_proj,1.5425
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.20.post_attention_layernorm,21.7471
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.20.mlp.gate_proj,39.4581
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.20.mlp.up_proj,30.0781
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.20.mlp.down_proj,3.6927
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.21.input_layernorm,29.1945
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.21.self_attn.q_proj,29.5606
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.21.self_attn.k_proj,30.8724
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.21.self_attn.v_proj,12.6949
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.21.self_attn.o_proj,1.4681
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.21.post_attention_layernorm,22.1434
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.21.mlp.gate_proj,41.5231
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.21.mlp.up_proj,30.4347
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.21.mlp.down_proj,4.6180
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.22.input_layernorm,30.1670
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.22.self_attn.q_proj,27.6545
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.22.self_attn.k_proj,37.5522
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.22.self_attn.v_proj,16.0308
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.22.self_attn.o_proj,1.4698
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.22.post_attention_layernorm,22.0999
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.22.mlp.gate_proj,39.1103
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.22.mlp.up_proj,30.0552
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.22.mlp.down_proj,3.6332
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.23.input_layernorm,28.3456
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.23.self_attn.q_proj,27.3266
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.23.self_attn.k_proj,30.0443
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.23.self_attn.v_proj,15.1501
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.23.self_attn.o_proj,1.4369
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.23.post_attention_layernorm,21.6077
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.23.mlp.gate_proj,37.4267
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.23.mlp.up_proj,28.8585
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.23.mlp.down_proj,3.2311
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.24.input_layernorm,28.0586
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.24.self_attn.q_proj,28.0991
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.24.self_attn.k_proj,33.1292
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.24.self_attn.v_proj,18.1983
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.24.self_attn.o_proj,1.7051
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.24.post_attention_layernorm,21.2860
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.24.mlp.gate_proj,38.0919
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.24.mlp.up_proj,28.7194
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.24.mlp.down_proj,3.3173
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.25.input_layernorm,26.9802
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.25.self_attn.q_proj,27.8242
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.25.self_attn.k_proj,28.0041
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.25.self_attn.v_proj,16.2821
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.25.self_attn.o_proj,2.4559
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.25.post_attention_layernorm,20.9305
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.25.mlp.gate_proj,37.4899
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.25.mlp.up_proj,28.7184
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.25.mlp.down_proj,3.4265
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.26.input_layernorm,26.0705
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.26.self_attn.q_proj,26.8617
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.26.self_attn.k_proj,30.9034
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.26.self_attn.v_proj,13.8487
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.26.self_attn.o_proj,2.0231
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.26.post_attention_layernorm,21.4321
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.26.mlp.gate_proj,39.7277
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.26.mlp.up_proj,29.0491
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.26.mlp.down_proj,4.1251
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.27.input_layernorm,26.9504
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.27.self_attn.q_proj,26.7665
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.27.self_attn.k_proj,34.9830
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.27.self_attn.v_proj,21.2832
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.27.self_attn.o_proj,2.3021
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.27.post_attention_layernorm,20.5965
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.27.mlp.gate_proj,38.5780
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.27.mlp.up_proj,28.6930
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.27.mlp.down_proj,4.2367
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.28.input_layernorm,24.3194
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.28.self_attn.q_proj,25.3568
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.28.self_attn.k_proj,27.4406
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.28.self_attn.v_proj,14.0602
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.28.self_attn.o_proj,1.2773
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.28.post_attention_layernorm,21.5506
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.28.mlp.gate_proj,40.3149
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.28.mlp.up_proj,30.3604
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.28.mlp.down_proj,4.8476
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.29.input_layernorm,24.7470
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.29.self_attn.q_proj,30.0084
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.29.self_attn.k_proj,24.8984
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.29.self_attn.v_proj,16.3817
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.29.self_attn.o_proj,2.8280
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.29.post_attention_layernorm,21.0520
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.29.mlp.gate_proj,39.1803
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.29.mlp.up_proj,30.5121
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.29.mlp.down_proj,5.9808
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.30.input_layernorm,24.6102
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.30.self_attn.q_proj,25.1562
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.30.self_attn.k_proj,30.9245
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.30.self_attn.v_proj,22.9078
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.30.self_attn.o_proj,3.1311
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.30.post_attention_layernorm,20.5973
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.30.mlp.gate_proj,40.3719
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.30.mlp.up_proj,30.8708
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.30.mlp.down_proj,8.7791
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.31.input_layernorm,19.4413
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.31.self_attn.q_proj,22.0109
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.31.self_attn.k_proj,21.7433
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.31.self_attn.v_proj,15.7409
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.31.self_attn.o_proj,7.7508
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.31.post_attention_layernorm,16.4501
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.31.mlp.gate_proj,37.5587
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.31.mlp.up_proj,30.3130
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.layers.31.mlp.down_proj,30.1329
pruned,Llama-3.1-8b-Instruct,SST,50pct,model.norm,53.0530
pruned,Llama-3.1-8b-Instruct,SST,50pct,lm_head,249.7661
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.embed_tokens,0.9423
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.0.input_layernorm,11.8226
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.0.self_attn.q_proj,42.6542
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.0.self_attn.k_proj,25.2115
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.0.self_attn.v_proj,1.6764
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.0.self_attn.o_proj,0.5926
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.0.post_attention_layernorm,9.7632
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.0.mlp.gate_proj,17.2562
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.0.mlp.up_proj,14.7918
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.0.mlp.down_proj,1.9497
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.1.input_layernorm,10.1202
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.1.self_attn.q_proj,40.8457
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.1.self_attn.k_proj,36.0613
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.1.self_attn.v_proj,1.5612
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.1.self_attn.o_proj,0.5718
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.1.post_attention_layernorm,10.4170
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.1.mlp.gate_proj,16.3641
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.1.mlp.up_proj,15.3897
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.1.mlp.down_proj,2.0384
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.2.input_layernorm,24.5433
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.2.self_attn.q_proj,40.2287
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.2.self_attn.k_proj,28.4282
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.2.self_attn.v_proj,5.1543
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.2.self_attn.o_proj,0.3326
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.2.post_attention_layernorm,14.1232
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.2.mlp.gate_proj,22.4144
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.2.mlp.up_proj,19.6757
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.2.mlp.down_proj,1.5492
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.3.input_layernorm,25.3489
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.3.self_attn.q_proj,34.3243
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.3.self_attn.k_proj,27.6450
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.3.self_attn.v_proj,7.6773
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.3.self_attn.o_proj,0.6426
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.3.post_attention_layernorm,15.9248
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.3.mlp.gate_proj,27.4888
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.3.mlp.up_proj,22.3714
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.3.mlp.down_proj,2.0631
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.4.input_layernorm,22.8907
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.4.self_attn.q_proj,34.1172
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.4.self_attn.k_proj,28.9397
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.4.self_attn.v_proj,6.9030
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.4.self_attn.o_proj,0.7599
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.4.post_attention_layernorm,16.7180
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.4.mlp.gate_proj,31.2057
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.4.mlp.up_proj,23.3162
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.4.mlp.down_proj,2.6388
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.5.input_layernorm,26.6973
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.5.self_attn.q_proj,38.1500
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.5.self_attn.k_proj,29.2720
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.5.self_attn.v_proj,6.3278
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.5.self_attn.o_proj,0.9523
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.5.post_attention_layernorm,17.3190
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.5.mlp.gate_proj,30.9030
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.5.mlp.up_proj,23.5661
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.5.mlp.down_proj,3.1796
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.6.input_layernorm,23.5664
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.6.self_attn.q_proj,31.9536
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.6.self_attn.k_proj,27.1463
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.6.self_attn.v_proj,6.6272
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.6.self_attn.o_proj,1.1804
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.6.post_attention_layernorm,16.5911
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.6.mlp.gate_proj,29.2023
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.6.mlp.up_proj,21.5589
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.6.mlp.down_proj,3.0331
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.7.input_layernorm,23.0359
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.7.self_attn.q_proj,28.4773
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.7.self_attn.k_proj,23.6673
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.7.self_attn.v_proj,5.7267
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.7.self_attn.o_proj,0.6810
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.7.post_attention_layernorm,15.5835
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.7.mlp.gate_proj,25.4873
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.7.mlp.up_proj,20.5573
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.7.mlp.down_proj,2.9482
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.8.input_layernorm,23.6814
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.8.self_attn.q_proj,30.6858
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.8.self_attn.k_proj,25.0345
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.8.self_attn.v_proj,6.5286
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.8.self_attn.o_proj,0.9135
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.8.post_attention_layernorm,15.3761
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.8.mlp.gate_proj,25.4136
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.8.mlp.up_proj,19.6449
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.8.mlp.down_proj,2.9023
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.9.input_layernorm,21.8345
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.9.self_attn.q_proj,25.3231
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.9.self_attn.k_proj,20.3372
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.9.self_attn.v_proj,8.2282
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.9.self_attn.o_proj,0.6178
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.9.post_attention_layernorm,15.0311
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.9.mlp.gate_proj,24.9245
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.9.mlp.up_proj,19.4044
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.9.mlp.down_proj,2.7916
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.10.input_layernorm,23.8710
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.10.self_attn.q_proj,33.0269
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.10.self_attn.k_proj,28.1001
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.10.self_attn.v_proj,6.5506
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.10.self_attn.o_proj,1.1385
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.10.post_attention_layernorm,14.9977
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.10.mlp.gate_proj,23.9105
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.10.mlp.up_proj,19.5233
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.10.mlp.down_proj,3.1127
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.11.input_layernorm,22.8375
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.11.self_attn.q_proj,27.0279
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.11.self_attn.k_proj,24.8476
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.11.self_attn.v_proj,6.2126
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.11.self_attn.o_proj,1.0289
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.11.post_attention_layernorm,14.8364
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.11.mlp.gate_proj,23.6876
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.11.mlp.up_proj,19.8152
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.11.mlp.down_proj,2.9693
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.12.input_layernorm,20.0869
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.12.self_attn.q_proj,22.4899
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.12.self_attn.k_proj,18.0756
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.12.self_attn.v_proj,5.7783
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.12.self_attn.o_proj,1.0493
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.12.post_attention_layernorm,14.3396
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.12.mlp.gate_proj,24.1848
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.12.mlp.up_proj,19.3488
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.12.mlp.down_proj,3.1535
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.13.input_layernorm,22.4661
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.13.self_attn.q_proj,22.1239
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.13.self_attn.k_proj,21.4947
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.13.self_attn.v_proj,5.9938
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.13.self_attn.o_proj,0.8807
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.13.post_attention_layernorm,15.0463
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.13.mlp.gate_proj,24.7154
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.13.mlp.up_proj,20.2252
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.13.mlp.down_proj,3.3679
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.14.input_layernorm,22.8916
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.14.self_attn.q_proj,25.7678
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.14.self_attn.k_proj,25.7630
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.14.self_attn.v_proj,7.7801
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.14.self_attn.o_proj,1.3110
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.14.post_attention_layernorm,16.3653
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.14.mlp.gate_proj,29.5244
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.14.mlp.up_proj,21.9377
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.14.mlp.down_proj,3.6359
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.15.input_layernorm,23.0460
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.15.self_attn.q_proj,27.7382
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.15.self_attn.k_proj,19.7534
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.15.self_attn.v_proj,8.0426
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.15.self_attn.o_proj,1.6097
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.15.post_attention_layernorm,16.9967
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.15.mlp.gate_proj,31.2720
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.15.mlp.up_proj,22.7362
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.15.mlp.down_proj,3.8712
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.16.input_layernorm,24.8585
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.16.self_attn.q_proj,29.3513
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.16.self_attn.k_proj,21.6976
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.16.self_attn.v_proj,8.6265
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.16.self_attn.o_proj,1.2024
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.16.post_attention_layernorm,17.9702
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.16.mlp.gate_proj,32.6473
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.16.mlp.up_proj,23.9102
pruned,Llama-3.1-8b-Instruct,UOT,25pct,model.layers.16.mlp.down_proj,4.2054
