type,name,pruned_on,sparsity,module,mean,std,min,max
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.9.self_attn.v_proj,-0.0056,0.2322,-1.4902,1.4609
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.9.self_attn.o_proj,0.0006,0.0310,-0.2311,0.4812
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.9.post_attention_layernorm,0.0006,0.2242,-5.8203,6.7539
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.9.mlp.gate_proj,-0.1230,0.2661,-3.0293,1.8672
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.9.mlp.up_proj,-0.0008,0.2063,-2.9258,1.8203
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.9.mlp.down_proj,-0.0001,0.0470,-0.5713,1.1855
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.10.input_layernorm,0.0017,0.3337,-3.9453,5.0195
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.10.self_attn.q_proj,-0.0158,0.8264,-9.6328,5.6406
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.10.self_attn.k_proj,0.0009,1.1311,-9.5000,8.3281
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.10.self_attn.v_proj,0.0070,0.2094,-1.4600,1.2812
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.10.self_attn.o_proj,0.0002,0.0302,-0.1560,0.4844
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.10.post_attention_layernorm,0.0005,0.2280,-5.5703,6.4883
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.10.mlp.gate_proj,-0.1178,0.2660,-3.5566,2.3750
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.10.mlp.up_proj,-0.0009,0.2170,-3.3359,1.8789
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.10.mlp.down_proj,0.0004,0.0526,-1.1768,1.4082
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.11.input_layernorm,0.0029,0.3128,-3.8535,4.6523
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.11.self_attn.q_proj,0.0281,0.8920,-8.9531,11.1953
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.11.self_attn.k_proj,-0.0114,1.3255,-12.8359,11.9766
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.11.self_attn.v_proj,0.0010,0.2199,-1.3926,1.1104
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.11.self_attn.o_proj,-0.0003,0.0403,-0.3779,1.1230
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.11.post_attention_layernorm,0.0007,0.2386,-6.3086,7.0820
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.11.mlp.gate_proj,-0.1172,0.2738,-2.6270,1.9385
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.11.mlp.up_proj,0.0011,0.2277,-3.1055,2.5801
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.11.mlp.down_proj,0.0000,0.0616,-0.8110,0.6616
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.12.input_layernorm,0.0010,0.3677,-6.1758,6.1602
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.12.self_attn.q_proj,-0.0078,0.7317,-5.4336,6.6445
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.12.self_attn.k_proj,-0.0195,1.1509,-7.7461,7.5195
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.12.self_attn.v_proj,-0.0013,0.2378,-1.4385,1.6621
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.12.self_attn.o_proj,0.0003,0.0319,-0.2070,0.4321
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.12.post_attention_layernorm,0.0019,0.2403,-5.7852,6.3086
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.12.mlp.gate_proj,-0.1306,0.2861,-3.9414,3.6914
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.12.mlp.up_proj,-0.0024,0.2310,-3.6953,3.5059
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.12.mlp.down_proj,-0.0000,0.0782,-1.2637,1.0225
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.13.input_layernorm,0.0001,0.3804,-6.3203,5.8594
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.13.self_attn.q_proj,0.0218,0.8052,-6.0195,7.8945
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.13.self_attn.k_proj,0.0021,1.2929,-12.4375,14.4453
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.13.self_attn.v_proj,0.0019,0.2446,-1.1816,1.6670
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.13.self_attn.o_proj,-0.0001,0.0421,-0.2183,0.7017
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.13.post_attention_layernorm,0.0004,0.2535,-6.3594,6.1562
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.13.mlp.gate_proj,-0.1515,0.3243,-5.1992,3.5703
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.13.mlp.up_proj,0.0003,0.2339,-3.1035,2.1992
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.13.mlp.down_proj,-0.0002,0.1116,-2.3086,1.6631
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.14.input_layernorm,-0.0002,0.3661,-5.8125,5.3203
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.14.self_attn.q_proj,-0.0018,0.8803,-7.6602,8.4062
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.14.self_attn.k_proj,0.0257,1.2584,-10.8516,13.1016
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.14.self_attn.v_proj,-0.0002,0.2546,-1.4775,1.6045
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.14.self_attn.o_proj,-0.0002,0.0408,-0.2944,0.4609
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.14.post_attention_layernorm,0.0002,0.2601,-6.7148,5.8203
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.14.mlp.gate_proj,-0.2011,0.3362,-4.7773,5.5000
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.14.mlp.up_proj,0.0026,0.2457,-1.9570,2.1699
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.14.mlp.down_proj,0.0003,0.0762,-0.7559,1.2803
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.15.input_layernorm,0.0007,0.3773,-6.0039,5.6641
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.15.self_attn.q_proj,0.0289,0.8674,-7.8867,9.3281
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.15.self_attn.k_proj,0.0109,1.1689,-8.4375,9.6562
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.15.self_attn.v_proj,-0.0006,0.2490,-1.5137,1.4736
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.15.self_attn.o_proj,-0.0003,0.0426,-1.0459,0.4568
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.15.post_attention_layernorm,0.0006,0.2590,-6.5469,4.3359
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.15.mlp.gate_proj,-0.2245,0.3411,-4.1289,5.0586
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.15.mlp.up_proj,-0.0007,0.2434,-2.8906,2.9062
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.15.mlp.down_proj,0.0004,0.0726,-0.9307,1.5801
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.16.input_layernorm,0.0020,0.3869,-5.6641,5.6953
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.16.self_attn.q_proj,0.0222,0.8808,-6.9258,8.3672
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.16.self_attn.k_proj,0.0558,1.2333,-9.8203,11.9297
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.16.self_attn.v_proj,-0.0024,0.2660,-2.0176,1.4551
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.16.self_attn.o_proj,-0.0000,0.0285,-0.3906,0.9468
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.16.post_attention_layernorm,0.0014,0.2526,-6.1055,4.2461
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.16.mlp.gate_proj,-0.2018,0.3293,-4.3477,3.5430
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.16.mlp.up_proj,-0.0007,0.2326,-2.9746,2.4297
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.16.mlp.down_proj,-0.0005,0.0679,-1.0625,1.5781
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.17.input_layernorm,0.0014,0.3826,-5.5078,5.4883
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.17.self_attn.q_proj,0.0076,0.9224,-8.3594,8.8906
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.17.self_attn.k_proj,-0.0313,1.2280,-12.6172,9.4922
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.17.self_attn.v_proj,-0.0016,0.2869,-1.5156,1.8564
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.17.self_attn.o_proj,-0.0005,0.0331,-0.4714,0.8442
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.17.post_attention_layernorm,0.0006,0.2513,-6.2930,4.1836
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.17.mlp.gate_proj,-0.1897,0.3220,-4.0703,9.8672
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.17.mlp.up_proj,0.0008,0.2277,-1.6504,3.6641
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.17.mlp.down_proj,-0.0000,0.0652,-1.6064,1.0498
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.18.input_layernorm,0.0009,0.4055,-5.9609,5.9844
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.18.self_attn.q_proj,0.0007,0.8708,-7.8711,9.8359
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.18.self_attn.k_proj,-0.0083,1.2041,-8.7812,9.1875
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.18.self_attn.v_proj,0.0053,0.2911,-1.7080,1.8086
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.18.self_attn.o_proj,-0.0004,0.0361,-1.0186,1.4033
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.18.post_attention_layernorm,0.0005,0.2484,-6.2617,4.5078
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.18.mlp.gate_proj,-0.1552,0.3013,-3.7051,3.7402
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.18.mlp.up_proj,0.0004,0.2264,-2.6660,2.6016
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.18.mlp.down_proj,-0.0004,0.0607,-0.7358,1.1992
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.19.input_layernorm,0.0001,0.3838,-5.5273,5.6562
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.19.self_attn.q_proj,-0.0002,0.9366,-14.0312,13.4844
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.19.self_attn.k_proj,-0.0121,1.1971,-12.0625,9.5938
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.19.self_attn.v_proj,0.0021,0.2833,-1.5938,2.3574
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.19.self_attn.o_proj,-0.0002,0.0380,-0.8701,0.5781
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.19.post_attention_layernorm,-0.0001,0.2555,-6.3672,4.7109
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.19.mlp.gate_proj,-0.1674,0.3135,-3.6406,3.9453
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.19.mlp.up_proj,-0.0022,0.2420,-4.9531,2.6328
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.19.mlp.down_proj,-0.0011,0.0698,-2.1367,0.8975
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.20.input_layernorm,-0.0007,0.3706,-5.8672,4.8438
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.20.self_attn.q_proj,0.0339,0.8765,-12.5000,11.4688
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.20.self_attn.k_proj,-0.0222,1.0993,-9.9609,8.7891
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.20.self_attn.v_proj,-0.0024,0.3064,-1.9062,2.2812
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.20.self_attn.o_proj,-0.0000,0.0287,-0.8535,0.3198
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.20.post_attention_layernorm,-0.0002,0.2462,-6.5781,4.7109
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.20.mlp.gate_proj,-0.1415,0.2904,-5.0938,4.6758
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.20.mlp.up_proj,-0.0010,0.2246,-3.6641,3.0273
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.20.mlp.down_proj,-0.0001,0.0680,-1.9570,0.8721
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.21.input_layernorm,0.0001,0.3734,-5.3438,5.8086
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.21.self_attn.q_proj,0.0071,0.8808,-11.6016,14.1406
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.21.self_attn.k_proj,0.0162,1.1211,-9.5078,10.8828
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.21.self_attn.v_proj,0.0051,0.3597,-2.1836,2.8086
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.21.self_attn.o_proj,-0.0008,0.0384,-0.9102,0.5522
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.21.post_attention_layernorm,-0.0002,0.2453,-6.6055,4.9766
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.21.mlp.gate_proj,-0.1263,0.2932,-5.8594,3.4824
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.21.mlp.up_proj,0.0018,0.2283,-3.5645,2.1016
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.21.mlp.down_proj,0.0002,0.0568,-0.6025,0.4526
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.22.input_layernorm,0.0001,0.3633,-5.3008,5.1875
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.22.self_attn.q_proj,-0.0153,0.9766,-18.9531,14.9219
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.22.self_attn.k_proj,0.0000,1.0994,-7.8203,12.7812
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.22.self_attn.v_proj,-0.0152,0.3458,-2.0195,2.1836
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.22.self_attn.o_proj,-0.0004,0.0451,-0.9814,0.2810
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.22.post_attention_layernorm,0.0005,0.2564,-6.9297,5.7422
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.22.mlp.gate_proj,-0.1479,0.3160,-4.7188,4.7344
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.22.mlp.up_proj,-0.0004,0.2437,-2.9980,2.7090
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.22.mlp.down_proj,-0.0005,0.0633,-1.4775,0.6816
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.23.input_layernorm,-0.0003,0.3553,-4.9844,5.7461
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.23.self_attn.q_proj,0.0218,0.8176,-5.2031,10.3516
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.23.self_attn.k_proj,0.0033,1.0916,-10.2344,11.2734
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.23.self_attn.v_proj,0.0073,0.3002,-2.3750,1.7969
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.23.self_attn.o_proj,0.0001,0.0385,-0.5610,0.3076
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.23.post_attention_layernorm,0.0000,0.2711,-7.3125,6.2461
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.23.mlp.gate_proj,-0.1730,0.3698,-6.7109,4.8438
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.23.mlp.up_proj,-0.0013,0.2700,-2.6270,3.5293
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.23.mlp.down_proj,-0.0003,0.1036,-1.4688,0.8330
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.24.input_layernorm,-0.0001,0.3921,-4.8281,6.0625
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.24.self_attn.q_proj,-0.0120,0.8262,-9.5859,7.4531
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.24.self_attn.k_proj,-0.0472,1.1551,-12.5078,8.3750
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.24.self_attn.v_proj,0.0020,0.4301,-2.8945,3.7441
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.24.self_attn.o_proj,-0.0008,0.0686,-2.3984,0.5166
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.24.post_attention_layernorm,-0.0005,0.2871,-7.2266,7.5703
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.24.mlp.gate_proj,-0.1798,0.4075,-5.9102,7.0781
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.24.mlp.up_proj,-0.0027,0.3048,-4.4883,2.2754
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.24.mlp.down_proj,-0.0002,0.1064,-0.5688,1.7197
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.25.input_layernorm,-0.0003,0.3682,-3.7500,4.9961
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.25.self_attn.q_proj,0.0072,0.8381,-8.1797,8.6328
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.25.self_attn.k_proj,0.0427,1.1201,-10.9609,16.1719
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.25.self_attn.v_proj,0.0058,0.3732,-2.1426,2.4316
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.25.self_attn.o_proj,0.0005,0.0864,-1.6191,0.6230
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.25.post_attention_layernorm,-0.0002,0.3253,-9.0469,9.0469
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.25.mlp.gate_proj,-0.2239,0.5290,-5.8477,9.0859
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.25.mlp.up_proj,-0.0005,0.4129,-7.6328,5.9297
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.25.mlp.down_proj,0.0004,0.2455,-1.8838,8.9062
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.26.input_layernorm,0.0010,0.3804,-4.5312,6.8555
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.26.self_attn.q_proj,-0.0251,0.9513,-12.3828,7.1445
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.26.self_attn.k_proj,-0.0146,1.1600,-7.5586,10.4609
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.26.self_attn.v_proj,-0.0010,0.4472,-2.5352,3.1348
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.26.self_attn.o_proj,0.0016,0.0986,-0.7710,1.6523
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.26.post_attention_layernorm,0.0012,0.3473,-7.9219,9.8125
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.26.mlp.gate_proj,-0.2661,0.6519,-8.1562,20.3750
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.26.mlp.up_proj,0.0053,0.5639,-8.3438,8.5156
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.26.mlp.down_proj,-0.0022,1.1164,-34.6250,31.8906
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.27.input_layernorm,0.0033,0.3798,-3.7949,6.5703
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.27.self_attn.q_proj,-0.0027,1.2193,-10.7188,14.1094
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.27.self_attn.k_proj,-0.0187,1.4230,-14.9922,12.8672
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.27.self_attn.v_proj,-0.0012,0.4282,-5.0430,2.8086
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.27.self_attn.o_proj,0.0040,0.2227,-2.9980,3.6797
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.27.post_attention_layernorm,0.0038,0.3677,-10.3594,10.2422
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.27.mlp.gate_proj,-0.0246,0.9716,-97.8125,17.6875
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.27.mlp.up_proj,0.0074,1.1043,-99.5625,21.1250
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.layers.27.mlp.down_proj,0.0590,4.2559,-374.0000,343.0000
pruned,Llama-3.2-3b-Instruct,FBT,50pct,model.norm,0.0412,1.2229,-12.8047,18.3906
pruned,Llama-3.2-3b-Instruct,FBT,50pct,lm_head,-1.8078,1.5331,-10.3047,10.3359
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.embed_tokens,-0.0001,0.0188,-0.1270,0.1133
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.0.input_layernorm,-0.0008,0.1299,-2.5215,1.8379
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.0.self_attn.q_proj,-0.0178,0.9228,-9.7266,7.3398
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.0.self_attn.k_proj,0.0270,1.0753,-11.0000,8.0547
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.0.self_attn.v_proj,0.0000,0.0548,-0.4607,0.5215
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.0.self_attn.o_proj,0.0003,0.0147,-0.2380,0.1170
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.0.post_attention_layernorm,0.0011,0.1367,-1.1250,1.1094
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.0.mlp.gate_proj,0.0014,0.1747,-3.1055,1.3564
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.0.mlp.up_proj,-0.0005,0.1577,-2.0215,1.2725
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.0.mlp.down_proj,0.0002,0.0438,-1.2734,0.6401
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.1.input_layernorm,0.0019,0.1902,-2.6465,3.0566
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.1.self_attn.q_proj,0.0340,1.4110,-8.2109,7.1719
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.1.self_attn.k_proj,0.0159,1.8398,-9.9219,10.1328
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.1.self_attn.v_proj,0.0013,0.0902,-0.8364,1.6162
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.1.self_attn.o_proj,-0.0011,0.0623,-1.0186,1.8887
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.1.post_attention_layernorm,-0.0017,0.1614,-3.4805,4.4805
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.1.mlp.gate_proj,-0.0931,0.2235,-11.0000,14.9062
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.1.mlp.up_proj,-0.0015,0.2049,-33.0938,4.3789
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.1.mlp.down_proj,-0.0193,3.4582,-307.2500,333.5000
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.2.input_layernorm,-0.0006,0.3991,-5.0273,6.9375
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.2.self_attn.q_proj,-0.0737,1.3773,-11.1172,9.3672
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.2.self_attn.k_proj,-0.0267,1.6558,-11.7578,12.3594
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.2.self_attn.v_proj,-0.0004,0.1876,-1.0498,1.4727
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.2.self_attn.o_proj,-0.0001,0.0145,-0.1456,0.1527
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.2.post_attention_layernorm,-0.0028,0.1794,-4.5000,4.1680
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.2.mlp.gate_proj,-0.0491,0.1943,-2.2539,1.5068
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.2.mlp.up_proj,0.0010,0.1741,-1.5127,1.8691
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.2.mlp.down_proj,-0.0007,0.0325,-0.8770,1.2998
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.3.input_layernorm,-0.0069,0.3274,-2.6465,2.5293
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.3.self_attn.q_proj,-0.0252,1.2679,-10.9062,9.5000
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.3.self_attn.k_proj,-0.0054,1.4901,-12.1328,14.0000
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.3.self_attn.v_proj,-0.0060,0.2293,-1.7861,1.3555
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.3.self_attn.o_proj,0.0003,0.0230,-0.1378,0.4443
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.3.post_attention_layernorm,-0.0042,0.2017,-5.3242,5.7148
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.3.mlp.gate_proj,-0.0990,0.2367,-2.5156,2.9531
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.3.mlp.up_proj,0.0018,0.1962,-1.2617,2.7871
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.3.mlp.down_proj,-0.0000,0.0400,-0.5220,1.1963
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.4.input_layernorm,-0.0045,0.3186,-3.4297,2.9668
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.4.self_attn.q_proj,-0.0168,1.3620,-11.7266,9.2656
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.4.self_attn.k_proj,-0.0202,1.5739,-12.2188,11.8984
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.4.self_attn.v_proj,0.0030,0.2305,-1.1865,1.3271
pruned,Llama-3.2-3b-Instruct,FPR,25pct,model.layers.4.self_attn.o_proj,0.0005,0.0293,-0.2307,0.2031
