type,name,pruned_on,sparsity,layer,mean,std,min,max,l2_norm,total_params,nonzero_params
pruned,Llama-3.1-8b-Instruct,UOT,50pct,model.layers.30.post_attention_layernorm.weight,0.5708,0.0442,0.0840,0.9023,36.6396,4096,4096
pruned,Llama-3.1-8b-Instruct,UOT,50pct,model.layers.31.self_attn.q_proj.weight,0.0000,0.0168,-0.4199,0.4023,68.9126,16777216,8388605
pruned,Llama-3.1-8b-Instruct,UOT,50pct,model.layers.31.self_attn.k_proj.weight,0.0000,0.0228,-0.3906,0.5703,46.7889,4194304,2097152
pruned,Llama-3.1-8b-Instruct,UOT,50pct,model.layers.31.self_attn.v_proj.weight,-0.0000,0.0162,-0.3125,0.2188,33.1808,4194304,2097151
pruned,Llama-3.1-8b-Instruct,UOT,50pct,model.layers.31.self_attn.o_proj.weight,0.0000,0.0124,-0.4375,0.4316,50.9662,16777216,8388607
pruned,Llama-3.1-8b-Instruct,UOT,50pct,model.layers.31.mlp.gate_proj.weight,-0.0000,0.0176,-0.7695,0.6094,135.0731,58720256,29360087
pruned,Llama-3.1-8b-Instruct,UOT,50pct,model.layers.31.mlp.up_proj.weight,-0.0000,0.0145,-0.6719,0.4199,110.8893,58720256,29360081
pruned,Llama-3.1-8b-Instruct,UOT,50pct,model.layers.31.mlp.down_proj.weight,-0.0000,0.0120,-0.5469,0.4883,92.1479,58720256,29360121
pruned,Llama-3.1-8b-Instruct,UOT,50pct,model.layers.31.input_layernorm.weight,0.4382,0.0883,0.0708,1.0547,28.6094,4096,4096
pruned,Llama-3.1-8b-Instruct,UOT,50pct,model.layers.31.post_attention_layernorm.weight,0.4794,0.0655,0.0435,1.3750,30.9687,4096,4096
pruned,Llama-3.1-8b-Instruct,UOT,50pct,model.norm.weight,2.3445,0.1821,0.2676,2.9375,150.5001,4096,4096
pruned,Llama-3.1-8b-Instruct,UOT,50pct,lm_head.weight,-0.0000,0.0143,-0.3477,0.3594,325.1328,525336576,525335667
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.embed_tokens.weight,-0.0001,0.0197,-0.2393,0.3301,389.4838,394002432,394001943
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.0.self_attn.q_proj.weight,0.0000,0.0340,-0.9805,1.0156,104.3747,9437184,7077888
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.0.self_attn.k_proj.weight,-0.0000,0.0413,-0.9531,0.8438,73.1755,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.0.self_attn.v_proj.weight,-0.0000,0.0113,-0.0850,0.0732,20.1260,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.0.self_attn.o_proj.weight,-0.0000,0.0118,-0.4688,0.4238,36.1462,9437184,7077881
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.0.mlp.gate_proj.weight,0.0000,0.0186,-0.4609,0.5938,93.5514,25165824,18874363
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.0.mlp.up_proj.weight,-0.0000,0.0176,-0.2832,0.2334,88.4100,25165824,18874368
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.0.mlp.down_proj.weight,-0.0000,0.0175,-0.7891,0.7891,87.7241,25165824,18874367
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.0.input_layernorm.weight,0.0750,0.1118,-0.2637,1.1719,7.4635,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.0.post_attention_layernorm.weight,0.1385,0.0177,-0.1523,0.3496,7.7410,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.1.self_attn.q_proj.weight,-0.0000,0.0276,-0.6836,0.4648,84.8190,9437184,7077886
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.1.self_attn.k_proj.weight,-0.0000,0.0359,-0.3496,0.3281,63.7149,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.1.self_attn.v_proj.weight,-0.0000,0.0131,-0.0869,0.0830,23.1923,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.1.self_attn.o_proj.weight,0.0000,0.0136,-0.4199,0.4043,41.8977,9437184,7077887
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.1.mlp.gate_proj.weight,-0.0000,0.0189,-0.4883,0.6211,94.7469,25165824,18874360
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.1.mlp.up_proj.weight,0.0000,0.0176,-0.7539,0.7109,88.5478,25165824,18874358
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.1.mlp.down_proj.weight,-0.0000,0.0176,-0.6367,0.6836,88.1191,25165824,18874367
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.1.input_layernorm.weight,0.1384,0.0713,-0.0001,0.7930,8.6309,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.1.post_attention_layernorm.weight,0.1708,0.0263,-0.0003,0.4297,9.5802,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.2.self_attn.q_proj.weight,0.0000,0.0250,-0.3867,0.4141,76.9174,9437184,7077885
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.2.self_attn.k_proj.weight,0.0000,0.0326,-0.4688,0.6211,57.8419,3145728,2359295
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.2.self_attn.v_proj.weight,0.0000,0.0116,-0.0732,0.0771,20.5468,3145728,2359294
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.2.self_attn.o_proj.weight,-0.0000,0.0129,-0.3828,0.3711,39.5674,9437184,7077882
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.2.mlp.gate_proj.weight,-0.0000,0.0190,-0.3281,0.3203,95.4769,25165824,18874362
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.2.mlp.up_proj.weight,0.0000,0.0175,-0.3848,0.4180,87.7179,25165824,18874363
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.2.mlp.down_proj.weight,0.0000,0.0176,-0.4297,0.4902,88.2025,25165824,18874368
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.2.input_layernorm.weight,0.3214,0.0930,-0.0000,0.9531,18.5465,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.2.post_attention_layernorm.weight,0.2057,0.0299,-0.0001,0.2480,11.5180,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.3.self_attn.q_proj.weight,0.0000,0.0248,-0.2539,0.2480,76.1001,9437184,7077883
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.3.self_attn.k_proj.weight,-0.0000,0.0319,-0.2793,0.3555,56.5964,3145728,2359294
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.3.self_attn.v_proj.weight,-0.0000,0.0135,-0.1177,0.1240,23.8816,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.3.self_attn.o_proj.weight,-0.0000,0.0146,-0.2812,0.3320,44.8740,9437184,7077883
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.3.mlp.gate_proj.weight,-0.0000,0.0198,-0.4043,0.4219,99.4227,25165824,18874363
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.3.mlp.up_proj.weight,-0.0000,0.0172,-0.3672,0.2734,86.5168,25165824,18874366
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.3.mlp.down_proj.weight,0.0000,0.0171,-0.6133,0.3809,86.0354,25165824,18874365
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.3.input_layernorm.weight,0.3362,0.0359,-0.0000,0.7500,18.7393,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.3.post_attention_layernorm.weight,0.2241,0.0290,-0.0002,0.2734,12.5260,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.4.self_attn.q_proj.weight,-0.0000,0.0251,-0.4434,0.4219,77.1550,9437184,7077884
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.4.self_attn.k_proj.weight,-0.0000,0.0312,-0.3281,0.3594,55.3890,3145728,2359295
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.4.self_attn.v_proj.weight,0.0000,0.0142,-0.1270,0.1079,25.2455,3145728,2359294
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.4.self_attn.o_proj.weight,-0.0000,0.0150,-0.3633,0.3281,45.9520,9437184,7077887
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.4.mlp.gate_proj.weight,0.0000,0.0208,-0.3516,0.4102,104.3701,25165824,18874363
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.4.mlp.up_proj.weight,-0.0000,0.0169,-0.3672,0.3516,84.8111,25165824,18874362
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.4.mlp.down_proj.weight,-0.0000,0.0168,-0.5469,0.6211,84.4055,25165824,18874362
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.4.input_layernorm.weight,0.2970,0.0485,-0.0000,0.8281,16.6773,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.4.post_attention_layernorm.weight,0.2396,0.0296,-0.0001,0.3086,13.3783,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.5.self_attn.q_proj.weight,-0.0000,0.0248,-0.3086,0.3125,76.1162,9437184,7077888
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.5.self_attn.k_proj.weight,-0.0000,0.0321,-0.5117,0.5352,56.8942,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.5.self_attn.v_proj.weight,0.0000,0.0119,-0.0977,0.1089,21.1292,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.5.self_attn.o_proj.weight,-0.0000,0.0136,-0.3164,0.2930,41.7162,9437184,7077885
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.5.mlp.gate_proj.weight,0.0000,0.0204,-0.4395,0.3262,102.3008,25165824,18874365
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.5.mlp.up_proj.weight,-0.0000,0.0171,-0.4023,0.3730,85.7599,25165824,18874368
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.5.mlp.down_proj.weight,0.0000,0.0170,-0.7773,0.4727,85.1025,25165824,18874366
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.5.input_layernorm.weight,0.3408,0.0663,0.0698,0.7891,19.2428,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.5.post_attention_layernorm.weight,0.2539,0.0314,-0.0001,0.3047,14.1817,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.6.self_attn.q_proj.weight,0.0000,0.0251,-0.3086,0.2891,77.1952,9437184,7077885
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.6.self_attn.k_proj.weight,-0.0000,0.0316,-0.3223,0.2734,56.0884,3145728,2359295
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.6.self_attn.v_proj.weight,0.0000,0.0126,-0.0850,0.0898,22.3518,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.6.self_attn.o_proj.weight,0.0000,0.0141,-0.3574,0.7812,43.3043,9437184,7077886
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.6.mlp.gate_proj.weight,0.0000,0.0202,-0.3652,0.5273,101.1065,25165824,18874365
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.6.mlp.up_proj.weight,-0.0000,0.0171,-0.3145,0.2969,85.7433,25165824,18874358
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.6.mlp.down_proj.weight,0.0000,0.0169,-0.5820,0.6562,85.0289,25165824,18874368
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.6.input_layernorm.weight,0.3397,0.0498,0.0723,0.8125,19.0309,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.6.post_attention_layernorm.weight,0.2589,0.0301,-0.0000,0.3320,14.4476,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.7.self_attn.q_proj.weight,0.0000,0.0243,-0.2432,0.2012,74.7876,9437184,7077885
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.7.self_attn.k_proj.weight,-0.0000,0.0325,-0.2695,0.2295,57.6030,3145728,2359294
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.7.self_attn.v_proj.weight,0.0000,0.0123,-0.1016,0.1123,21.7631,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.7.self_attn.o_proj.weight,0.0000,0.0142,-0.3281,0.2891,43.7128,9437184,7077888
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.7.mlp.gate_proj.weight,0.0000,0.0196,-0.3125,0.4023,98.2453,25165824,18874363
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.7.mlp.up_proj.weight,0.0000,0.0172,-0.3750,0.4395,86.4750,25165824,18874363
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.7.mlp.down_proj.weight,0.0000,0.0172,-0.6602,0.5391,86.0654,25165824,18874367
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.7.input_layernorm.weight,0.3430,0.0470,0.0820,0.8008,19.1889,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.7.post_attention_layernorm.weight,0.2592,0.0292,0.0339,0.3281,14.4583,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.8.self_attn.q_proj.weight,-0.0000,0.0243,-0.3594,0.3965,74.6112,9437184,7077887
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.8.self_attn.k_proj.weight,-0.0000,0.0317,-0.3672,0.4082,56.1657,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.8.self_attn.v_proj.weight,-0.0000,0.0124,-0.1196,0.1221,22.0174,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.8.self_attn.o_proj.weight,0.0000,0.0143,-0.4355,0.5039,43.8164,9437184,7077885
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.8.mlp.gate_proj.weight,0.0000,0.0195,-0.4375,0.3203,97.9607,25165824,18874365
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.8.mlp.up_proj.weight,-0.0000,0.0171,-0.3613,0.2793,85.6729,25165824,18874368
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.8.mlp.down_proj.weight,0.0000,0.0170,-0.7109,0.6992,85.3323,25165824,18874367
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.8.input_layernorm.weight,0.3653,0.0514,0.0972,0.9141,20.4465,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.8.post_attention_layernorm.weight,0.2635,0.0310,0.0000,0.3418,14.7046,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.9.self_attn.q_proj.weight,-0.0000,0.0241,-0.2793,0.2324,73.9722,9437184,7077883
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.9.self_attn.k_proj.weight,-0.0000,0.0316,-0.2695,0.2969,56.0093,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.9.self_attn.v_proj.weight,0.0000,0.0136,-0.1016,0.0996,24.1086,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.9.self_attn.o_proj.weight,-0.0000,0.0151,-0.5039,0.5117,46.3646,9437184,7077886
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.9.mlp.gate_proj.weight,0.0000,0.0195,-0.4570,0.5859,97.6202,25165824,18874357
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.9.mlp.up_proj.weight,0.0000,0.0174,-0.3184,0.2637,87.3405,25165824,18874351
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.9.mlp.down_proj.weight,-0.0000,0.0171,-0.7422,0.6484,85.8673,25165824,18874367
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.9.input_layernorm.weight,0.3758,0.0627,0.1074,0.9258,21.1157,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.9.post_attention_layernorm.weight,0.2616,0.0331,0.0537,0.3574,14.6140,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.10.self_attn.q_proj.weight,-0.0000,0.0236,-0.2412,0.2598,72.6396,9437184,7077888
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.10.self_attn.k_proj.weight,-0.0000,0.0311,-0.3652,0.4297,55.1953,3145728,2359295
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.10.self_attn.v_proj.weight,-0.0000,0.0118,-0.0908,0.0879,20.9363,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.10.self_attn.o_proj.weight,-0.0000,0.0140,-0.4023,0.6172,43.0611,9437184,7077886
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.10.mlp.gate_proj.weight,0.0000,0.0189,-0.4453,0.3984,94.5856,25165824,18874351
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.10.mlp.up_proj.weight,-0.0000,0.0174,-0.2471,0.2393,87.5181,25165824,18874363
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.10.mlp.down_proj.weight,0.0000,0.0172,-0.4668,0.5742,86.2797,25165824,18874357
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.10.input_layernorm.weight,0.3834,0.0631,0.1084,0.8516,21.5375,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.10.post_attention_layernorm.weight,0.2673,0.0298,0.0659,0.3633,14.9053,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.11.self_attn.q_proj.weight,0.0000,0.0236,-0.2256,0.2080,72.6467,9437184,7077887
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.11.self_attn.k_proj.weight,-0.0000,0.0306,-0.2227,0.2578,54.2327,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.11.self_attn.v_proj.weight,-0.0000,0.0140,-0.0835,0.1182,24.7969,3145728,2359294
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.11.self_attn.o_proj.weight,-0.0000,0.0152,-0.5156,0.4199,46.7840,9437184,7077886
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.11.mlp.gate_proj.weight,-0.0000,0.0186,-0.4727,0.4922,93.2036,25165824,18874360
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.11.mlp.up_proj.weight,0.0000,0.0177,-0.4941,0.3574,88.5653,25165824,18874367
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.11.mlp.down_proj.weight,0.0000,0.0174,-0.9648,0.5312,87.2033,25165824,18874368
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.11.input_layernorm.weight,0.3641,0.0626,0.1006,0.6758,20.4787,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.11.post_attention_layernorm.weight,0.2709,0.0237,0.0703,0.3711,15.0698,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.12.self_attn.q_proj.weight,-0.0000,0.0239,-0.2021,0.2617,73.4143,9437184,7077886
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.12.self_attn.k_proj.weight,0.0000,0.0310,-0.2891,0.2988,54.9524,3145728,2359294
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.12.self_attn.v_proj.weight,0.0000,0.0125,-0.0957,0.1445,22.2445,3145728,2359294
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.12.self_attn.o_proj.weight,-0.0000,0.0144,-0.8047,0.5312,44.2283,9437184,7077882
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.12.mlp.gate_proj.weight,-0.0000,0.0185,-0.4531,0.5312,92.9849,25165824,18874366
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.12.mlp.up_proj.weight,-0.0000,0.0178,-0.4062,0.4844,89.4797,25165824,18874368
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.12.mlp.down_proj.weight,0.0000,0.0174,-0.6016,0.9297,87.3031,25165824,18874368
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.12.input_layernorm.weight,0.4173,0.0736,0.1104,0.9336,23.4833,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.12.post_attention_layernorm.weight,0.2795,0.0230,0.0767,0.3984,15.5444,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.13.self_attn.q_proj.weight,-0.0000,0.0232,-0.3516,0.3555,71.2684,9437184,7077886
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.13.self_attn.k_proj.weight,0.0000,0.0309,-0.3828,0.3770,54.8101,3145728,2359294
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.13.self_attn.v_proj.weight,0.0000,0.0130,-0.0996,0.1108,23.0105,3145728,2359295
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.13.self_attn.o_proj.weight,-0.0000,0.0147,-0.2539,0.2676,45.2155,9437184,7077886
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.13.mlp.gate_proj.weight,-0.0001,0.0188,-0.4570,0.6289,94.1617,25165824,18874353
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.13.mlp.up_proj.weight,0.0000,0.0178,-0.3906,0.3203,89.5102,25165824,18874367
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.13.mlp.down_proj.weight,-0.0000,0.0175,-0.8281,0.3965,88.0005,25165824,18874366
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.13.input_layernorm.weight,0.4153,0.0565,0.1128,0.8789,23.2288,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.13.post_attention_layernorm.weight,0.2966,0.0211,0.0581,0.3828,16.4821,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.14.self_attn.q_proj.weight,-0.0000,0.0251,-0.3945,0.4102,77.2080,9437184,7077884
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.14.self_attn.k_proj.weight,-0.0000,0.0296,-0.3945,0.3105,52.4234,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.14.self_attn.v_proj.weight,0.0000,0.0136,-0.1670,0.2178,24.1641,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.14.self_attn.o_proj.weight,0.0000,0.0153,-0.4414,0.4434,47.1202,9437184,7077882
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.14.mlp.gate_proj.weight,-0.0000,0.0191,-0.4512,0.4355,95.9751,25165824,18874367
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.14.mlp.up_proj.weight,0.0000,0.0180,-0.3887,0.2637,90.3777,25165824,18874358
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.14.mlp.down_proj.weight,0.0000,0.0176,-0.6719,0.4453,88.3062,25165824,18874362
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.14.input_layernorm.weight,0.4165,0.0438,0.0913,0.7852,23.2111,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.14.post_attention_layernorm.weight,0.3101,0.0268,0.0566,0.4609,17.2510,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.15.self_attn.q_proj.weight,0.0000,0.0245,-0.2500,0.2598,75.3462,9437184,7077884
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.15.self_attn.k_proj.weight,0.0000,0.0297,-0.2949,0.3418,52.6828,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.15.self_attn.v_proj.weight,-0.0000,0.0139,-0.0874,0.0938,24.6477,3145728,2359293
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.15.self_attn.o_proj.weight,-0.0000,0.0153,-0.4219,0.4316,46.9125,9437184,7077883
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.15.mlp.gate_proj.weight,-0.0001,0.0199,-0.3750,0.4648,100.0656,25165824,18874368
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.15.mlp.up_proj.weight,-0.0000,0.0179,-0.3535,0.2295,89.5806,25165824,18874363
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.15.mlp.down_proj.weight,0.0000,0.0175,-0.5469,0.6641,88.0264,25165824,18874367
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.15.input_layernorm.weight,0.4282,0.0428,0.0747,0.8242,23.8498,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.15.post_attention_layernorm.weight,0.3220,0.0323,0.0625,0.4824,17.9376,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.16.self_attn.q_proj.weight,0.0000,0.0246,-0.2910,0.3008,75.5696,9437184,7077883
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.16.self_attn.k_proj.weight,0.0000,0.0308,-0.2852,0.2734,54.5598,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.16.self_attn.v_proj.weight,0.0000,0.0134,-0.1318,0.1123,23.6964,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.16.self_attn.o_proj.weight,-0.0000,0.0151,-0.2559,0.4609,46.2572,9437184,7077888
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.16.mlp.gate_proj.weight,0.0000,0.0203,-0.5273,0.4902,101.6242,25165824,18874362
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.16.mlp.up_proj.weight,-0.0000,0.0177,-0.1865,0.2256,88.9707,25165824,18874357
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.16.mlp.down_proj.weight,-0.0000,0.0175,-0.6836,0.3086,88.0204,25165824,18874366
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.16.input_layernorm.weight,0.4341,0.0407,0.0400,0.8281,24.1677,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.16.post_attention_layernorm.weight,0.3344,0.0385,0.0576,0.4648,18.6578,3072,3072
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.17.self_attn.q_proj.weight,-0.0000,0.0241,-0.2656,0.2695,74.0733,9437184,7077884
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.17.self_attn.k_proj.weight,0.0000,0.0293,-0.3242,0.3457,51.9945,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.17.self_attn.v_proj.weight,0.0000,0.0136,-0.1084,0.1055,24.1119,3145728,2359296
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.17.self_attn.o_proj.weight,-0.0000,0.0154,-0.4805,0.4473,47.3159,9437184,7077884
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.17.mlp.gate_proj.weight,-0.0000,0.0204,-0.5742,0.4336,102.1901,25165824,18874364
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.17.mlp.up_proj.weight,0.0000,0.0177,-0.2412,0.2197,88.7564,25165824,18874367
pruned,Llama-3.2-3b-Instruct,AST,25pct,model.layers.17.mlp.down_proj.weight,0.0000,0.0176,-0.6250,0.8047,88.3678,25165824,18874367
